title,details_url,start_date,end_date,start_time,end_time,venue_text,category,host,location,address,nor_url,si_url,results_url,other_docs,description,contact,organiser,sas_event_id,external_host,external_event_id,is_past
SA Sailing Soling &amp; Double-Handed Dart KZN Regional Championships 2022,https://www.hmyc.org.za/events/159024,2022-10-22,2022-10-23,08:00,17:00,Henley Midmar Yacht Club,Regional Championships,,,,,,,,,,,,www_hmyc_org_za,159024,True
Stadt 23 Women&#039;s Regatta,https://www.sailing.org.za/events/139348,2022-10-22,2022-10-23,08:00,15:00,Theewater Sports Club,Training,,,,,,,,,,,139348,,,True
Club Race Officer Training,https://www.sailing.org.za/events/141409,2022-10-22,2022-10-22,08:30,15:30,Point Yacht Club,Training,,,,,,,,,,,141409,,,True
2022 505 National Championship,https://www.sailing.org.za/events/148967,2022-10-27,2022-10-30,09:00,15:45,Sterkfontein Dam,Dinghy Event,,,,,,,,,,,148967,,,True
SA Sailing KZN Youth Grand Slam Regatta Incorporating Optimist Interschools,https://www.hmyc.org.za/events/160248,2022-10-29,2022-10-30,07:30,17:00,Henley Midmar Yacht Club,Interschools,,,,,,,,,,,,www_hmyc_org_za,160248,True
Henley Midmar Yacht Club - SA Sailing KZN Youth Grand slam regatta -  Henley Midmar Yacht Club,https://www.sailing.org.za/events/160249,2022-10-29,2022-10-30,09:00,15:30,Henley Midmar Yacht Club,,,,,,,,,,,,160249,,,True
Double Cape Race,https://www.sailing.org.za/events/106765,2022-10-29,2022-10-30,08:00,15:00,Royal Cape Yacht Club,Keel Boat Event,,,,,,,,,,,106765,,,True
Boskop Yacht Club - Boskop Open Regatta,https://www.sailing.org.za/events/160234,2022-10-29,2022-10-30,11:00,15:00,Boskop Yacht Club,,,,,,,,,,,,160234,,,True
IOM Nationals,https://www.sailing.org.za/events/161914,2022-10-29,2022-10-30,08:00,15:00,Witbank Yacht Club,National Championships,,,,,,,,,,,161914,,,True
Boskop Open Regatta,https://www.revolutionise.com.au/boskopyc/events/158892,2022-10-29,2022-10-30,11:00,15:00,Boskop Yacht Club,Regional Championships,,,,,,,,,,,,revolutionise,158892,True
Regional Race Officers Renewal Workshop,https://www.sailing.org.za/events/161803,2022-11-01,2023-11-01,09:00,00:00,Details,Training,,,,,,,,,,,161803,,,True
Wendy - Course,https://www.sailing.org.za/events/181729,2022-11-01,2022-11-02,00:00,00:00,Pretoria Sailing Club,Training,,,,,,,,,,,181729,,,True
NKS MOD Summer 4,https://www.sailing.org.za/events/215567,2022-11-01,2022-11-02,00:00,00:00,Vaaldam,Keel Boat Event,,,,,,,,,,,215567,,,True
Leila - Course,https://www.sailing.org.za/events/181726,2022-11-02,2022-11-03,00:00,00:00,Across country,,,,,,,,,,,,181726,,,True
Precious - Course,https://www.sailing.org.za/events/181727,2022-11-02,2022-11-03,00:00,00:00,Point Yacht Club,Training,,,,,,,,,,,181727,,,True
KZN Region - TSL Youth Inter Schools,https://www.sailing.org.za/events/148656,2022-11-05,2022-11-06,10:00,15:45,Henley Midmar Yacht Club,Team Sailing Events,,,,,,,,,,,148656,,,True
Tiger Regional Champs,https://www.sailing.org.za/events/148970,2022-11-05,2022-11-06,10:00,15:00,Lake Deneys Yacht Club,Regional Championships,,,,,,,,,,,148970,,,True
Townhall Meeting 75th Celebratory Regatta,https://www.sailing.org.za/events/164462,2022-11-08,2022-11-08,18:00,19:00,Across country,,,,,,,,,,,,164462,,,True
West Coast Offshore,https://www.sailing.org.za/events/139349,2022-11-18,2022-11-19,08:00,15:00,Royal Cape Yacht Club,,,,,,,,,,,,139349,,,True
Laser Masters,https://www.sailing.org.za/events/148973,2022-11-19,2022-11-20,10:00,16:00,Benoni Sailing Club,Dinghy Event,,,,,,,,,,,148973,,,True
Safety Boat Operators Course,https://www.sailing.org.za/events/165767,2022-11-26,2022-12-02,09:00,16:00,Lake Deneys Yacht Club,Training,,,,,,,,,,,165767,,,True
Mandisa - Course,https://www.sailing.org.za/events/181724,2022-11-30,2022-12-02,00:00,00:00,Deneysville Aquatic Club,Training,,,,,,,,,,,181724,,,True
VLC Cup &amp; Youth Regionals,https://www.sailing.org.za/events/148975,2022-12-03,2022-12-04,09:00,15:45,Victoria Lake Club,Regional Championships,,,,,,,,,,,148975,,,True
SA Sailing Instructor Course - ITSA1222-D,https://www.sailing.org.za/events/164303,2022-12-06,2022-12-09,09:00,17:30,Sailing Academy,Training,,,,,,,,,,,164303,,,True
USSA,https://www.sailing.org.za/events/168070,2022-12-06,2022-12-09,00:00,12:00,Henley Midmar Yacht Club,,,,,,,,,,,,168070,,,True
RCYC Twilight Race,https://www.sailing.org.za/events/166255,2022-12-14,2022-12-14,00:00,12:00,Royal Cape Yacht Club,,,,,,,,,,,,166255,,,True
75th Gear Orders,https://www.sailing.org.za/events/162848,2022-12-16,2022-12-22,00:00,12:00,Across country,,,,,,,,,,,,162848,,,True
75th Supporter Swag Orders,https://www.sailing.org.za/events/163497,2022-12-16,2022-12-22,00:00,00:15,Across country,,,,,,,,,,,,163497,,,True
SA Sailing 75th Anniversary Regatta,https://www.sailing.org.za/events/139351,2022-12-16,2022-12-21,08:00,15:00,Across country,,,,,,,,,,,,139351,,,True
Sail-The Bay,https://www.sailing.org.za/events/164713,2022-12-16,2022-12-21,00:00,11:45,Gqerberha Yacht Club,,,,,,,,,,,,164713,,,True
420 Nationals,https://www.sailing.org.za/events/157860,2022-12-16,2022-12-20,08:00,15:00,Theewater Sports Club,National Championships,,,,,,,,,,,157860,,,True
75th Celebration SA Sailing Soling and Flying 15 National Championships 2022,https://www.hmyc.org.za/events/164033,2022-12-16,2022-12-19,09:00,17:00,Henley Midmar Yacht Club Options,National Championships,,,,,,,,,,,,www_hmyc_org_za,164033,True
"2022 - Finn, Dolphin, GP14, Flying Dutchman, Mirror Nationals, ILCA, 505 Celebratory Regatta",https://www.sailing.org.za/events/162604,2022-12-16,2022-12-19,00:00,12:00,Aeolians Sailing Club,,,,,,,,,,,,162604,,,True
"Dart 18 Single Handed, Dragonfly,Halcat &amp; Hobie 14 Class National Champs",https://www.sailing.org.za/events/163505,2022-12-16,2022-12-19,00:00,12:00,Lake Deneys Yacht Club,National Championships,,,,,,,,,,,163505,,,True
Henley Midmar Yacht Club - 75th Celebration SA Sailing Soling and Flying 15 National Championshi,https://www.sailing.org.za/events/169703,2022-12-16,2022-12-18,09:00,17:00,Henley Midmar Yacht Club,,,,,,,,,,,,169703,,,True
Hobie 14 Nationals,https://www.sailing.org.za/events/139336,2022-12-16,2022-12-18,08:00,15:00,Stilbaai Yacht Club,National Championships,,,,,,,,,,,139336,,,True
"L26, J22, Dragonfly National Championships+Stadt 23 Provincial Championship &amp; Keelboat Open Clas",https://www.sailing.org.za/events/163506,2022-12-16,2022-12-18,00:00,12:00,Deneysville Aquatic Club,National Championships,,,,,,,,,,,163506,,,True
"Big Boat, Multi-Hull and Open Class Regatta",https://www.sailing.org.za/events/164052,2022-12-16,2022-12-18,00:00,12:00,Seal Point Yacht Club,,,,,,,,,,,,164052,,,True
False Bay Cruise,https://www.sailing.org.za/events/165472,2022-12-16,2022-12-18,08:00,12:00,False Bay Yacht Club,,,,,,,,,,,,165472,,,True
BRYC Sunshine Coast Challenge,https://www.sailing.org.za/events/166923,2022-12-16,2022-12-18,08:00,12:00,Buffalo River Yacht Club,,,,,,,,,,,,166923,,,True
TSC 75th Celebratory Regatta,https://www.sailing.org.za/events/168817,2022-12-16,2022-12-18,08:00,00:00,Theewater Sports Club,,,,,,,,,,,,168817,,,True
Boskop Yacht Club - SAS 75th Boskop Open Sail day,https://www.sailing.org.za/events/169702,2022-12-16,2022-12-16,10:00,15:00,Boskop Yacht Club,,,,,,,,,,,,169702,,,True
SAS 75th Boskop Open Sail day,https://www.revolutionise.com.au/boskopyc/events/165674,2022-12-16,2022-12-16,10:00,15:00,- 12:00,,,,,,,,,,,,,revolutionise,165674,True
Point Yacht Club - 2022 SAS 75th Anniversary Celebration East Coast Grand Slam DBN,https://www.sailing.org.za/events/169704,2022-12-17,2022-12-18,10:00,17:00,Point Yacht Club,,,,,,,,,,,,169704,,,True
Point Yacht Club - 2022 SAS 75th Anniversary Celebration East Coast Grand Slam RHB,https://www.sailing.org.za/events/169706,2022-12-17,2022-12-18,10:00,17:00,Zululand Yacht Club,,,,,,,,,,,,169706,,,True
2022 SAS 75th Anniversary Celebration East Coast Grand Slam RHB,https://www.revolutionise.com.au/pointyc/events/160571,2022-12-17,2022-12-18,10:00,17:00,Zululand Yacht Club,,,,,,,,,,,,,revolutionise,160571,True
2022 SAS 75th Anniversary Celebration East Coast Grand Slam DBN,https://www.revolutionise.com.au/pointyc/events/161667,2022-12-17,2022-12-18,10:00,17:00,Point Yacht Club,,,,,,,,,,,,,revolutionise,161667,True
Boskop Yacht Club - SAS 75th Anniversary Endurance Race,https://www.sailing.org.za/events/169701,2022-12-17,2022-12-17,08:00,15:30,Boskop Yacht Club,,,,,,,,,,,,169701,,,True
SAS 75th Anniversary Endurance Race,https://www.revolutionise.com.au/boskopyc/events/165672,2022-12-17,2022-12-17,08:00,15:30,- 12:00 <div class,,,,,,,,,,,,,revolutionise,165672,True
H23 Kraalbay Cruise - SA Sailing 75th,https://www.sailing.org.za/events/164567,2022-12-17,2022-12-17,00:00,12:00,Saldanha Bay Yacht Club,,,,,,,,,,,,164567,,,True
SA Sailing 75th Celebration - Overnight Cruise,https://www.sailing.org.za/events/164857,2022-12-17,2022-12-17,00:00,12:00,Free State Yacht Club,,,,,,,,,,,,164857,,,True
CRYC and WC DF95 75th Celebratory Regatta,https://www.sailing.org.za/events/165357,2022-12-18,2022-12-18,08:00,12:00,Theewater Sports Club,,,,,,,,,,,,165357,,,True
Point Yacht Club - 2022 SAS 75th Anniversary Celebration East Coast Cruise,https://www.sailing.org.za/events/169705,2022-12-19,2023-01-08,11:00,16:30,Point Yacht Club,,,,,,,,,,,,169705,,,True
2022 SAS 75th Anniversary Celebration East Coast Cruise,https://www.revolutionise.com.au/pointyc/events/159291,2022-12-19,2023-01-08,11:00,16:30,Point Yacht Club,,,,,,,,,,,,,revolutionise,159291,True
Robtek West Coast Cruise,https://www.sailing.org.za/events/139353,2022-12-27,2023-01-01,08:00,15:00,Port Owen Yacht Club,,,,,,,,,,,,139353,,,True
Stadt 23 WC Regional Champs,https://www.sailing.org.za/events/139352,2022-12-27,2022-12-30,08:00,15:00,Theewater Sports Club,Regional Championships,,,,,,,,,,,139352,,,True
Sonnet Nationals,https://www.sailing.org.za/events/139354,2022-12-27,2022-12-29,08:00,15:00,Hermanus Yacht Club,National Championships,,,,,,,,,,,139354,,,True
SA Sailing Instructor Course - ISADF0123-K,https://www.sailing.org.za/events/170166,2023-01-13,2023-01-16,09:00,17:30,Sail Africa Youth Foundation,Training,,,,,,,,,,,170166,,,True
KZN Region - TSL Open,https://www.sailing.org.za/events/148657,2023-01-14,2023-01-14,10:00,16:00,Henley Midmar Yacht Club,Team Sailing Events,,,,,,,,,,,148657,,,True
SA Sailing Senior Instructor Course-SITSC0123,https://www.sailing.org.za/events/99108,2023-01-18,2023-01-22,09:00,17:00,Theewater Sports Club,Training,,,,,,,,,,,99108,,,True
Henley Midmar Yacht Club - 2023 HMYC Grand Slam,https://www.sailing.org.za/events/172947,2023-01-21,2023-01-22,08:00,17:00,Henley Midmar Yacht Club,,,,,,,,,,,,172947,,,True
2023 HMYC Grand Slam,https://www.hmyc.org.za/events/170985,2023-01-21,2023-01-22,08:00,17:00,Henley Midmar Yacht Club,,,,,,,,,,,,,www_hmyc_org_za,170985,True
SuperSail Wilderness - SSW Safety Boat Course,https://www.sailing.org.za/events/174440,2023-01-28,2023-01-29,10:00,16:00,George Lakes YC,,,,,,,,,,,,174440,,,True
SSW Safety Boat Course,https://www.revolutionise.com.au/supersailwilder/events/174437,2023-01-28,2023-01-29,10:00,16:00,George Lakes YC,,,,,,,,,,,,,revolutionise,174437,True
Port Owen River Race,https://www.sailing.org.za/events/141673,2023-01-28,2023-01-29,08:00,15:00,Port Owen Yacht Club,,,,,,,,,,,,141673,,,True
L26 Free State Regional Champs,https://www.sailing.org.za/events/172939,2023-01-28,2023-01-29,08:00,15:00,Deneysville Aquatic Club,,,,,,,,,,,,172939,,,True
Bar Anniversary Mug pursuit race,https://www.sailing.org.za/events/174043,2023-01-28,2023-01-28,08:00,15:00,Point Yacht Club,,,,,,,,,,,,174043,,,True
Gabriella - Course,https://www.sailing.org.za/events/181614,2023-01-31,2023-02-01,00:00,00:00,Royal Cape Yacht Club,Training,,,,,,,,,,,181614,,,True
Gimco Regatta RCYC,https://www.sailing.org.za/events/141674,2023-02-03,2023-02-05,08:00,15:00,Royal Cape Yacht Club,,,,,,,,,,,,141674,,,True
LDYC Round-the-Island-Regatta,https://www.sailing.org.za/events/173852,2023-02-10,2023-02-12,08:00,15:00,Lake Deneys Yacht Club,,,,,,,,,,,,173852,,,True
Hobie 14 WC Regional Champs,https://www.sailing.org.za/events/141675,2023-02-11,2023-02-12,08:00,15:00,Langebaan,Regional Championships,,,,,,,,,,,141675,,,True
Team Sailing League,https://www.sailing.org.za/events/176178,2023-02-12,2023-02-12,08:00,18:00,V & A Waterfront,,,,,,,,,,,,176178,,,True
HYC Cape Classic,https://www.sailing.org.za/events/141678,2023-02-18,2023-02-19,08:00,15:00,Hermanus Yacht Club,Dinghy Event,,,,,,,,,,,141678,,,True
Team Sailing League,https://www.sailing.org.za/events/176179,2023-02-19,2023-02-19,08:00,18:00,V & A Waterfront,,,,,,,,,,,,176179,,,True
Mykonos Offshore,https://www.sailing.org.za/events/141677,2023-02-24,2023-02-25,08:00,15:00,Royal Cape Yacht Club,Keel Boat Event,,,,,,,,,,,141677,,,True
MBSC Inter-Club,https://www.sailing.org.za/events/141676,2023-02-25,2023-02-26,08:00,15:00,Mossel Bay Sailing Club,Dinghy Event,,,,,,,,,,,141676,,,True
Henley Midmar Yacht Club - 2023 HMYC 8Hr Endurance Race,https://www.sailing.org.za/events/176427,2023-02-25,2023-02-25,07:00,20:00,Henley Midmar Yacht Club,,,,,,,,,,,,176427,,,True
2023 HMYC 8Hr Endurance Race,https://www.hmyc.org.za/events/174231,2023-02-25,2023-02-25,07:00,20:00,Henley Midmar Yacht Club,,,,,,,,,,,,,www_hmyc_org_za,174231,True
TSL Challenge,https://www.hmyc.org.za/events/177401,2023-02-26,2023-02-26,08:30,17:00,- 17:00 Henley Midmar Yacht Club </,,,,,,,,,,,,,www_hmyc_org_za,177401,True
Henley Midmar Yacht Club - TSL Challenge,https://www.sailing.org.za/events/177412,2023-02-26,2023-02-26,09:00,17:00,Henley Midmar Yacht Club,,,,,,,,,,,,177412,,,True
Henley Midmar Yacht Club - SA Sailing KZN Midlands Dart Challenge 2023,https://www.sailing.org.za/events/177398,2023-03-11,2023-03-12,07:00,17:00,Henley Midmar Yacht Club,,,,,,,,,,,,177398,,,True
SA Sailing KZN Midlands Dart Challenge 2023,https://www.hmyc.org.za/events/177393,2023-03-11,2023-03-12,07:00,17:00,Henley Midmar Yacht Club,,,,,,,,,,,,,www_hmyc_org_za,177393,True
TSC 9hr,https://www.sailing.org.za/events/141680,2023-03-11,2023-03-11,08:00,16:00,Theewater Sports Club,Dinghy Event,,,,,,,,,,,141680,,,True
2023 Hunter Nationals,https://www.sailing.org.za/events/161353,2023-03-18,2023-03-21,08:00,15:00,Deneysville Aquatic Club,National Championships,,,,,,,,,,,161353,,,True
Hobie Tiger Nationals,https://www.sailing.org.za/events/141681,2023-03-18,2023-03-21,08:00,15:00,Langebaan,National Championships,,,,,,,,,,,141681,,,True
Zululand Zig(DBN to RBAY),https://www.sailing.org.za/events/174044,2023-03-18,2023-03-19,08:00,17:30,Point Yacht Club,,,,,,,,,,,,174044,,,True
KYC Inter-Club,https://www.sailing.org.za/events/141684,2023-03-18,2023-03-19,08:00,15:00,Knysna Yacht Club,Dinghy Event,,,,,,,,,,,141684,,,True
Extra and Finn Nationals,https://www.sailing.org.za/events/181623,2023-03-18,2023-03-19,08:00,15:00,Club Mykonos,,,,,,,,,,,,181623,,,True
Free State Dinghy Champs,https://www.sailing.org.za/events/180562,2023-03-18,2023-03-19,08:00,15:00,Lake Deneys Yacht Club,Regional Championships,,,,,,,,,,,180562,,,True
Henley Midmar Yacht Club - TSL Challenge,https://www.sailing.org.za/events/177411,2023-03-19,2023-03-19,08:30,17:00,Henley Midmar Yacht Club,,,,,,,,,,,,177411,,,True
2023 Dragonflite 95 RSKZN  Regional Championship,https://www.hmyc.org.za/events/179921,2023-03-25,2023-03-26,08:00,17:00,Henley Midmar Yacht Club,,,,,,,,,,,,,www_hmyc_org_za,179921,True
Henley Midmar Yacht Club - 2023 Dragonflite 95 RSKZN  Regional Championship,https://www.sailing.org.za/events/180261,2023-03-25,2023-03-26,08:00,17:00,Henley Midmar Yacht Club,,,,,,,,,,,,180261,,,True
Admirals Regatta,https://www.sailing.org.za/events/167834,2023-03-25,2023-03-26,08:00,16:00,Hout Bay Yacht Club,,,,,,,,,,,,167834,,,True
Class Association Affiliation 2024-2025,https://www.sailing.org.za/events/236100,2023-04-01,2024-03-31,09:00,09:00,South African Sailing,,,,,,,,,,,,236100,,,True
Certificate of Listing (2023),https://www.sailing.org.za/events/173404,2023-04-01,2023-12-31,09:00,23:55,South African Sailing,,,,,,,,,,,,173404,,,True
Apply: Skipper&#039;s Ticket (SA Sailing Exams/ICC&#039;s/CASA Conversions or Replacement/Lost) 2023,https://www.sailing.org.za/events/173403,2023-04-01,2023-12-31,09:00,23:55,South African Sailing,,,,,,,,,,,,173403,,,True
Henley Midmar Yacht Club - Youth Movie Night and Sleep Over,https://www.sailing.org.za/events/181730,2023-04-01,2023-04-02,17:00,17:00,Henley Midmar Yacht Club,,,,,,,,,,,,181730,,,True
Youth Movie Night and Sleep Over,https://www.hmyc.org.za/events/177402,2023-04-01,2023-04-02,17:00,17:00,Henley Midmar Yacht Club,,,,,,,,,,,,,www_hmyc_org_za,177402,True
Eden Inter-schools,https://www.sailing.org.za/events/141686,2023-04-01,2023-04-02,08:00,15:00,George Lakes Yacht Club,Dinghy Event,,,,,,,,,,,141686,,,True
TSL Challenge,https://www.hmyc.org.za/events/173822,2023-04-02,2023-04-02,08:30,17:00,Henley Midmar Yacht Club,,,,,,,,,,,,,www_hmyc_org_za,173822,True
INHACA YACHT RACE,https://www.sailing.org.za/events/133172,2023-04-06,2023-04-09,09:55,16:30,Zululand Yacht Club,Keel Boat Event,,,,,,,,,,,133172,,,True
MSC Western Cape Dinghy &amp; Hobie 16 Champs,https://www.sailing.org.za/events/177785,2023-04-07,2023-04-10,08:00,16:30,False Bay Yacht Club,Regional Championships,,,,,,,,,,,177785,,,True
FBYC Easter Regatta,https://www.sailing.org.za/events/141710,2023-04-07,2023-04-08,08:00,15:00,False Bay Yacht Club,Keel Boat Event,,,,,,,,,,,141710,,,True
SA Sailing Instructor Course - ISADF0423-K,https://www.sailing.org.za/events/182573,2023-04-11,2023-04-14,09:00,17:30,Sail Africa Youth Foundation,Training,,,,,,,,,,,182573,,,True
KZN Region - TSL Open,https://www.sailing.org.za/events/148660,2023-04-15,2023-04-16,10:00,15:45,Henley Midmar Yacht Club,Team Sailing Events,,,,,,,,,,,148660,,,True
WC Inter-Schools,https://www.sailing.org.za/events/174441,2023-04-22,2023-04-23,08:00,15:00,Imperial Yacht Club,,,,,,,,,,,,174441,,,True
Regional Race Officer Workshop,https://www.sailing.org.za/events/164329,2023-04-25,2023-04-25,17:30,20:30,Details,Training,,,,,,,,,,,164329,,,True
Dart 18 National Championship,https://www.stilbaaiyachtclub.co.za/events/177590,2023-04-28,2023-05-01,11:00,15:00,Stilbaai Yacht Club,,,,,,,,,,,,,www_stilbaaiyachtclub_co_za,177590,True
2023 Halcat Regional Championships,https://www.sailing.org.za/events/186085,2023-04-28,2023-04-30,08:00,15:00,Highveld Sailing Club,Regional Championships,,,,,,,,,,,186085,,,True
2023 DABCHICK WC CHAMPS,https://www.revolutionise.com.au/dabchickca/events/173400,2023-04-28,2023-04-30,11:00,14:00,George Lakes Yacht Club,,,,,,,,,,,,,revolutionise,173400,True
Dabchick Class Association - 2023 DABCHICK WC CHAMPS,https://www.sailing.org.za/events/173413,2023-04-28,2023-04-30,11:00,14:00,George Lakes Yacht Club,,,,,,,,,,,,173413,,,True
Ziptrak J22 Nationals 2023,https://www.sailing.org.za/events/181567,2023-04-28,2023-04-30,09:00,13:00,Deneysville Aquatic Club,,,,,,,,,,,,181567,,,True
Ziptrak J22 Nationals 2023,https://www.j22.co.za/events/177904,2023-04-28,2023-04-30,09:00,13:00,Deneysville Aquatic Club,,,,,,,,,,,,,www_j22_co_za,177904,True
2023 Overberg District Sailing Championship,https://www.sailing.org.za/events/185311,2023-04-29,2023-05-01,08:00,16:30,Theewater Sports Club,District Competitions,,,,,,,,,,,185311,,,True
Eastern Cape Dinghy Provincial Championships,https://www.sailing.org.za/events/174312,2023-04-29,2023-05-01,08:00,15:00,East London Yacht Club,Dinghy Event,,,,,,,,,,,174312,,,True
Vasco Da Gama Ocean Race 2023,https://www.sailing.org.za/events/173862,2023-04-30,2023-05-05,09:55,15:30,Point Yacht Club,Keel Boat Event,,,,,,,,,,,173862,,,True
KZN Region - TSL InterClub,https://www.sailing.org.za/events/148661,2023-05-14,2023-05-14,10:00,15:45,Henley Midmar Yacht Club,Team Sailing Events,,,,,,,,,,,148661,,,True
SA Sailing KZN Grand slam regatta -  Zululand Yacht Club,https://www.sailing.org.za/events/185770,2023-05-20,2023-05-21,09:00,16:30,Zululand Yacht Club,,,,,,,,,,,,185770,,,True
STC Try Sailing,https://www.sailing.org.za/events/187132,2023-05-20,2023-05-21,08:00,15:00,Mossel Bay Sailing Club,,,,,,,,,,,,187132,,,True
Double Cape Race 2023,https://www.sailing.org.za/events/181298,2023-05-20,2023-05-21,08:00,15:00,Royal Cape Yacht Club,,,,,,,,,,,,181298,,,True
Jonsson Cup,https://www.sailing.org.za/events/174041,2023-05-20,2023-05-20,12:00,17:30,Point Yacht Club,,,,,,,,,,,,174041,,,True
Pretoria Sailing Club - Dolphin National Championships and Finn Tiger Cup,https://www.sailing.org.za/events/187767,2023-05-27,2023-05-28,10:00,15:00,Pretoria Sailing Club,National Championships,,,,,,,,,,,187767,,,True
Dolphin National Championships and Finn Tiger Cup,https://www.revolutionise.com.au/pretoriasc/events/181164,2023-05-27,2023-05-28,10:00,15:00,Pretoria Sailing Club,National Championships,,,,,,,,,,,,revolutionise,181164,True
DarkHorse Bikes Ladies Race Day,https://www.sailing.org.za/events/183120,2023-05-27,2023-05-27,08:00,15:00,Royal Cape Yacht Club,,,,,,,,,,,,183120,,,True
SASKZN Keelboats Grand slam regatta - Royal Natal Yacht club,https://www.sailing.org.za/events/173854,2023-05-28,2023-05-28,09:00,16:30,Royal Natal Yacht Club,National Championships,,,,,,,,,,,173854,,,True
FBYC Compass Rose,https://www.sailing.org.za/events/141683,2023-06-03,2023-06-04,08:00,15:00,False Bay Yacht Club,Keel Boat Event,,,,,,,,,,,141683,,,True
National Judges Seminar,https://www.sailing.org.za/events/185002,2023-06-09,2023-06-11,17:00,16:30,Royal Cape Yacht Club,,,,,,,,,,,,185002,,,True
SA Sailing KZN Grand slam regatta -  Point Yacht Club,https://www.sailing.org.za/events/191160,2023-06-16,2023-06-18,09:00,23:45,Point Yacht Club,Regional Championships,,,,,,,,,,,191160,,,True
Henley Midmar Yacht Club - DART 18 KZN REGIONAL CHAMPIONSHIPS 2023,https://www.sailing.org.za/events/191159,2023-06-16,2023-06-18,08:00,17:00,Henley Midmar Yacht Club,Regional Championships,,,,,,,,,,,191159,,,True
DART 18 KZN REGIONAL CHAMPIONSHIPS 2023,https://www.hmyc.org.za/events/191129,2023-06-16,2023-06-18,08:00,17:00,Henley Midmar Yacht Club,Regional Championships,,,,,,,,,,,,www_hmyc_org_za,191129,True
DF95 RC Boats Provincial Championships,https://www.sailing.org.za/events/174071,2023-06-16,2023-06-18,08:00,15:00,Gqerberha Yacht Club,Regional Championships,,,,,,,,,,,174071,,,True
J22 Class Association South Africa - J22 KZN Regional Championships,https://www.sailing.org.za/events/181731,2023-06-16,2023-06-18,11:30,14:00,Henley Midmar Yacht Club,Regional Championships,,,,,,,,,,,181731,,,True
J22 KZN Regional Championships,https://www.j22.co.za/events/181471,2023-06-16,2023-06-18,11:30,14:00,Henley Midmar Yacht Club,Regional Championships,,,,,,,,,,,,www_j22_co_za,181471,True
National Race Officers Renewal Workshop,https://www.sailing.org.za/events/161804,2023-06-22,2023-06-22,17:30,20:30,Details,Training,,,,,,,,,,,161804,,,True
SA Sailing KZN AGM,https://www.sailing.org.za/events/200867,2023-06-25,2023-06-25,10:00,11:30,Point Yacht Club,Meetings,,,,,,,,,,,200867,,,True
RCYC Youth Team Racing Regatta,https://www.sailing.org.za/events/141711,2023-07-01,2023-07-02,08:00,15:00,Royal Cape Yacht Club,,,,,,,,,,,,141711,,,True
Youth Match Racing,https://www.sailing.org.za/events/183133,2023-07-01,2023-07-02,08:00,15:00,Royal Cape Yacht Club,,,,,,,,,,,,183133,,,True
MSC Commodore&#039;s Cup,https://www.sailing.org.za/events/133642,2023-07-02,2023-07-02,08:00,16:00,Point Yacht Club,,,,,,,,,,,,133642,,,True
MSC Week,https://www.sailing.org.za/events/193578,2023-07-03,2023-07-07,08:00,15:00,Point Yacht Club,Keel Boat Event,,,,,,,,,,,193578,,,True
Lipton Cup Challenge,https://www.sailing.org.za/events/174025,2023-07-11,2023-07-15,08:00,15:00,Royal Natal Yacht Club,,,,,,,,,,,,174025,,,True
Safety Boat Operators Course,https://www.sailing.org.za/events/193912,2023-07-15,2023-08-06,09:00,16:00,Victoria Lake Club,Training,,,,,,,,,,,193912,,,True
Gaul Regatta,https://www.sailing.org.za/events/180835,2023-07-27,2023-07-30,08:00,15:00,Gordon's Bay Yacht Club,,,,,,,,,,,,180835,,,True
Ladies Race &amp; Womans Cruise,https://www.sailing.org.za/events/183138,2023-08-05,2023-08-05,08:00,15:00,Royal Cape Yacht Club,,,,,,,,,,,,183138,,,True
2023 ILCA / Laser National Championships,https://www.sailing.org.za/events/195604,2023-08-10,2023-08-12,08:30,16:30,Point Yacht Club,National Championships,,,,,,,,,,,195604,,,True
2023 - ILCA / Laser Nationals,https://www.sailing.org.za/events/176403,2023-08-10,2023-08-12,00:00,00:00,Point Yacht Club,National Championships,,,,,,,,,,,176403,,,True
2023 Stadt 23 and Formula 1 Free State Champs,https://www.sailing.org.za/events/196218,2023-08-12,2023-08-13,08:00,15:00,Deneysville Aquatic Club,National Championships,,,,,,,,,,,196218,,,True
DF95 &amp; IOM NR Champs,https://www.sailing.org.za/events/194642,2023-08-19,2023-08-20,08:00,16:00,Victoria Lake Club,Regional Championships,,,,,,,,,,,194642,,,True
Pretoria Sailing Club - Dabchick Regional Championship,https://www.sailing.org.za/events/196684,2023-08-19,2023-08-20,08:00,15:00,Pretoria Sailing Club,,,,,,,,,,,,196684,,,True
Dabchick Regional Championship,https://www.revolutionise.com.au/pretoriasc/events/194984,2023-08-19,2023-08-20,08:00,15:00,Pretoria Sailing Club,,,,,,,,,,,,,revolutionise,194984,True
SA Sailing 2023 AGM,https://www.sailing.org.za/events/194351,2023-08-22,2023-08-22,18:00,19:00,Across country,Meetings,,,,,,,,,,,194351,,,True
2023 NW Open Dinghy Champs,https://www.sailing.org.za/events/177622,2023-08-26,2023-08-27,08:00,15:00,Transvaal Yacht Club,Regional Championships,,,,,,,,,,,177622,,,True
STC Learn to Sail,https://www.sailing.org.za/events/187133,2023-08-26,2023-08-26,08:00,15:00,Royal Cape Yacht Club,,,,,,,,,,,,187133,,,True
